Country_Code,Year,Gdp,Population
BFA,1983,,7340910.0
BFA,1983,,7340910.0
BFA,1983,,7340910.0
BDI,1983,,4497544.0
BDI,1983,,4497544.0
BDI,1983,,4497544.0
BDI,1983,,4497544.0
BDI,1983,,4497544.0
BDI,1983,,4497544.0
CPV,1983,,300226.0
CPV,1983,,300226.0
CPV,1983,,300226.0
CPV,1983,,300226.0
CPV,1983,,300226.0
CPV,1983,,300226.0
KHM,1983,,7170004.0
KHM,1983,,7170004.0
KHM,1983,,7170004.0
KHM,1983,,7170004.0
KHM,1983,,7170004.0
KHM,1983,,7170004.0
CMR,1983,,9456496.0
CMR,1983,,9456496.0
CMR,1983,,9456496.0
CMR,1983,,9456496.0
CMR,1983,,9456496.0
CMR,1983,,9456496.0
CAN,1983,712.952,25366451.0
CAN,1983,712.952,25366451.0
CAN,1983,712.952,25366451.0
CAN,1983,712.952,25366451.0
CAN,1983,712.952,25366451.0
CAN,1983,712.952,25366451.0
CYM,1983,,18005.0
CYM,1983,,18005.0
CYM,1983,,18005.0
CYM,1983,,18005.0
CYM,1983,,18005.0
CYM,1983,,18005.0
CAF,1983,,2408322.0
CAF,1983,,2408322.0
CAF,1983,,2408322.0
CAF,1983,,2408322.0
CAF,1983,,2408322.0
CAF,1983,,2408322.0
TCD,1983,,4832316.0
TCD,1983,,4832316.0
TCD,1983,,4832316.0
TCD,1983,,4832316.0
TCD,1983,,4832316.0
TCD,1983,,4832316.0
CHL,1983,73.3403,11907955.0
CHL,1983,73.3403,11907955.0
CHL,1983,73.3403,11907955.0
CHL,1983,73.3403,11907955.0
CHL,1983,73.3403,11907955.0
CHL,1983,73.3403,11907955.0
CHN,1983,869.0,1023310000.0
CHN,1983,869.0,1023310000.0
CHN,1983,869.0,1023310000.0
CHN,1983,869.0,1023310000.0
CHN,1983,869.0,1023310000.0
CHN,1983,869.0,1023310000.0
COL,1983,,28714183.0
COL,1983,,28714183.0
COL,1983,,28714183.0
COL,1983,,28714183.0
COL,1983,,28714183.0
COL,1983,,28714183.0
COM,1983,,336088.0
COM,1983,,336088.0
COM,1983,,336088.0
COM,1983,,336088.0
COM,1983,,336088.0
COM,1983,,336088.0
COG,1983,,1940454.0
COG,1983,,1940454.0
COG,1983,,1940454.0
COG,1983,,1940454.0
COG,1983,,1940454.0
COG,1983,,1940454.0
COD,1983,,28403858.0
COD,1983,,28403858.0
COD,1983,,28403858.0
COD,1983,,28403858.0
COD,1983,,28403858.0
COD,1983,,28403858.0
COK,1983,,
COK,1983,,
COK,1983,,
COK,1983,,
COK,1983,,
COK,1983,,
CRI,1983,,2593015.0
CRI,1983,,2593015.0
CRI,1983,,2593015.0
CRI,1983,,2593015.0
CRI,1983,,2593015.0
CRI,1983,,2593015.0
HRV,1983,,4658254.0
HRV,1983,,4658254.0
HRV,1983,,4658254.0
HRV,1983,,4658254.0
HRV,1983,,4658254.0
HRV,1983,,4658254.0
CUB,1983,,9981303.0
CUB,1983,,9981303.0
CUB,1983,,9981303.0
CUB,1983,,9981303.0
CUB,1983,,9981303.0
CUB,1983,,9981303.0
CYP,1983,,694076.0
CYP,1983,,694076.0
CYP,1983,,694076.0
CYP,1983,,694076.0
CYP,1983,,694076.0
CYP,1983,,694076.0
CZE,1983,,10323856.0
CZE,1983,,10323856.0
CZE,1983,,10323856.0
CZE,1983,,10323856.0
CZE,1983,,10323856.0
CZE,1983,,10323856.0
CIV,1983,,9144940.0
CIV,1983,,9144940.0
CIV,1983,,9144940.0
CIV,1983,,9144940.0
CIV,1983,,9144940.0
CIV,1983,,9144940.0
DNK,1983,158.4215,5114297.0
DNK,1983,158.4215,5114297.0
DNK,1983,158.4215,5114297.0
DNK,1983,158.4215,5114297.0
DNK,1983,158.4215,5114297.0
DNK,1983,158.4215,5114297.0
DJI,1983,,393800.0
DJI,1983,,393800.0
DJI,1983,,393800.0
DJI,1983,,393800.0
DJI,1983,,393800.0
DJI,1983,,393800.0
DMA,1983,,74484.0
DMA,1983,,74484.0
DMA,1983,,74484.0
DMA,1983,,74484.0
DMA,1983,,74484.0
DMA,1983,,74484.0
DOM,1983,,6199657.0
DOM,1983,,6199657.0
DOM,1983,,6199657.0
DOM,1983,,6199657.0
DOM,1983,,6199657.0
DOM,1983,,6199657.0
ECU,1983,,8624594.0
ECU,1983,,8624594.0
ECU,1983,,8624594.0
ECU,1983,,8624594.0
ECU,1983,,8624594.0
ECU,1983,,8624594.0
EGY,1983,,46728284.0
EGY,1983,,46728284.0
EGY,1983,,46728284.0
EGY,1983,,46728284.0
EGY,1983,,46728284.0
EGY,1983,,46728284.0
SLV,1983,,4804936.0
SLV,1983,,4804936.0
SLV,1983,,4804936.0
SLV,1983,,4804936.0
SLV,1983,,4804936.0
SLV,1983,,4804936.0
GNQ,1983,,308208.0
GNQ,1983,,308208.0
GNQ,1983,,308208.0
GNQ,1983,,308208.0
GNQ,1983,,308208.0
GNQ,1983,,308208.0
ERI,1983,,1890556.0
ERI,1983,,1890556.0
ERI,1983,,1890556.0
ERI,1983,,1890556.0
ERI,1983,,1890556.0
ERI,1983,,1890556.0
EST,1983,,1508745.0
EST,1983,,1508745.0
EST,1983,,1508745.0
EST,1983,,1508745.0
EST,1983,,1508745.0
EST,1983,,1508745.0
SWZ,1983,,652112.0
SWZ,1983,,652112.0
SWZ,1983,,652112.0
SWZ,1983,,652112.0
SWZ,1983,,652112.0
SWZ,1983,,652112.0
ETH,1983,,38142679.0
ETH,1983,,38142679.0
ETH,1983,,38142679.0
ETH,1983,,38142679.0
ETH,1983,,38142679.0
ETH,1983,,38142679.0
FLK,1983,,
FLK,1983,,
FLK,1983,,
FLK,1983,,
FLK,1983,,
FLK,1983,,
FRO,1983,,44483.0
FRO,1983,,44483.0
FRO,1983,,44483.0
FRO,1983,,44483.0
FRO,1983,,44483.0
FRO,1983,,44483.0
FJI,1983,,685497.0
FJI,1983,,685497.0
FJI,1983,,685497.0
FJI,1983,,685497.0
FJI,1983,,685497.0
FJI,1983,,685497.0
FIN,1983,125.2114,4855787.0
FIN,1983,125.2114,4855787.0
FIN,1983,125.2114,4855787.0
FIN,1983,125.2114,4855787.0
FIN,1983,125.2114,4855787.0
FIN,1983,125.2114,4855787.0
FRA,1983,1519.26,56023775.0
FRA,1983,1519.26,56023775.0
FRA,1983,1519.26,56023775.0
FRA,1983,1519.26,56023775.0
FRA,1983,1519.26,56023775.0
FRA,1983,1519.26,56023775.0
GUF,1983,,
GUF,1983,,
GUF,1983,,
GUF,1983,,
GUF,1983,,
GUF,1983,,
PYF,1983,,167456.0
PYF,1983,,167456.0
PYF,1983,,167456.0
PYF,1983,,167456.0
PYF,1983,,167456.0
PYF,1983,,167456.0
GAB,1983,,784056.0
GAB,1983,,784056.0
GAB,1983,,784056.0
GAB,1983,,784056.0
GAB,1983,,784056.0
GAB,1983,,784056.0
GEO,1983,,4582900.0
GEO,1983,,4582900.0
GEO,1983,,4582900.0
GEO,1983,,4582900.0
GEO,1983,,4582900.0
GEO,1983,,4582900.0
DEU,1983,,78128282.0
DEU,1983,,78128282.0
DEU,1983,,78128282.0
DEU,1983,,78128282.0
DEU,1983,,78128282.0
DEU,1983,,78128282.0
GHA,1983,,12033559.0
GHA,1983,,12033559.0
GHA,1983,,12033559.0
GHA,1983,,12033559.0
GHA,1983,,12033559.0
GHA,1983,,12033559.0
GIB,1983,,29481.0
GIB,1983,,29481.0
GIB,1983,,29481.0
GIB,1983,,29481.0
GIB,1983,,29481.0
GIB,1983,,29481.0
GRC,1983,211.0618,9846627.0
GRC,1983,211.0618,9846627.0
GRC,1983,211.0618,9846627.0
GRC,1983,211.0618,9846627.0
GRC,1983,211.0618,9846627.0
GRC,1983,211.0618,9846627.0
GRL,1983,2.49838,52100.0
GRL,1983,2.49838,52100.0
GRL,1983,2.49838,52100.0
GRL,1983,2.49838,52100.0
GRL,1983,2.49838,52100.0
GRL,1983,2.49838,52100.0
GRD,1983,,96020.0
GRD,1983,,96020.0
GRD,1983,,96020.0
GRD,1983,,96020.0
GRD,1983,,96020.0
GRD,1983,,96020.0
GLP,1983,,336677.0
GLP,1983,,336677.0
GLP,1983,,336677.0
GLP,1983,,336677.0
GLP,1983,,336677.0
GLP,1983,,336677.0
GUM,1983,,111403.0
GUM,1983,,111403.0
GUM,1983,,111403.0
GUM,1983,,111403.0
GUM,1983,,111403.0
GUM,1983,,111403.0
GTM,1983,,7462585.0
GTM,1983,,7462585.0
GTM,1983,,7462585.0
GTM,1983,,7462585.0
GTM,1983,,7462585.0
GTM,1983,,7462585.0
GIN,1983,,5195443.0
GIN,1983,,5195443.0
GIN,1983,,5195443.0
GIN,1983,,5195443.0
GIN,1983,,5195443.0
GIN,1983,,5195443.0
GNB,1983,1.38882,830212.0
GNB,1983,1.38882,830212.0
GNB,1983,1.38882,830212.0
GNB,1983,1.38882,830212.0
GNB,1983,1.38882,830212.0
GNB,1983,1.38882,830212.0
GUY,1983,,778953.0
GUY,1983,,778953.0
GUY,1983,,778953.0
GUY,1983,,778953.0
GUY,1983,,778953.0
GUY,1983,,778953.0
HTI,1983,,6051617.0
HTI,1983,,6051617.0
HTI,1983,,6051617.0
HTI,1983,,6051617.0
HTI,1983,,6051617.0
HTI,1983,,6051617.0
HND,1983,,4031333.0
HND,1983,,4031333.0
HND,1983,,4031333.0
HND,1983,,4031333.0
HND,1983,,4031333.0
HND,1983,,4031333.0
HKG,1983,100.7288,5345100.0
HKG,1983,100.7288,5345100.0
HKG,1983,100.7288,5345100.0
HKG,1983,100.7288,5345100.0
HKG,1983,100.7288,5345100.0
HKG,1983,100.7288,5345100.0
HUN,1983,,10689463.0
HUN,1983,,10689463.0
HUN,1983,,10689463.0
HUN,1983,,10689463.0
HUN,1983,,10689463.0
HUN,1983,,10689463.0
ISL,1983,,236977.0
ISL,1983,,236977.0
ISL,1983,,236977.0
ISL,1983,,236977.0
ISL,1983,,236977.0
ISL,1983,,236977.0
IND,1983,1089.97,749428958.0
IND,1983,1089.97,749428958.0
IND,1983,1089.97,749428958.0
IND,1983,1089.97,749428958.0
IND,1983,1089.97,749428958.0
IND,1983,1089.97,749428958.0
IDN,1983,486.922,158009248.0
IDN,1983,486.922,158009248.0
IDN,1983,486.922,158009248.0
IDN,1983,486.922,158009248.0
IDN,1983,486.922,158009248.0
IDN,1983,486.922,158009248.0
IRN,1983,,43636838.0
IRN,1983,,43636838.0
IRN,1983,,43636838.0
IRN,1983,,43636838.0
IRN,1983,,43636838.0
IRN,1983,,43636838.0
IRQ,1983,,14815653.0
IRQ,1983,,14815653.0
IRQ,1983,,14815653.0
IRQ,1983,,14815653.0
IRQ,1983,,14815653.0
IRQ,1983,,14815653.0
IRL,1983,65.2571,3510600.0
IRL,1983,65.2571,3510600.0
IRL,1983,65.2571,3510600.0
IRL,1983,65.2571,3510600.0
IRL,1983,65.2571,3510600.0
IRL,1983,65.2571,3510600.0
ISR,1983,,4105000.0
ISR,1983,,4105000.0
ISR,1983,,4105000.0
ISR,1983,,4105000.0
ISR,1983,,4105000.0
ISR,1983,,4105000.0
ITA,1983,1551.205,56564074.0
ITA,1983,1551.205,56564074.0
ITA,1983,1551.205,56564074.0
ITA,1983,1551.205,56564074.0
ITA,1983,1551.205,56564074.0
ITA,1983,1551.205,56564074.0
JAM,1983,,2271735.0
JAM,1983,,2271735.0
JAM,1983,,2271735.0
JAM,1983,,2271735.0
JAM,1983,,2271735.0
JAM,1983,,2271735.0
JPN,1983,2946.68,119307000.0
JPN,1983,2946.68,119307000.0
JPN,1983,2946.68,119307000.0
JPN,1983,2946.68,119307000.0
JPN,1983,2946.68,119307000.0
JPN,1983,2946.68,119307000.0
JOR,1983,,2671413.0
JOR,1983,,2671413.0
JOR,1983,,2671413.0
JOR,1983,,2671413.0
JOR,1983,,2671413.0
JOR,1983,,2671413.0
KAZ,1983,,15303316.0
KAZ,1983,,15303316.0
KAZ,1983,,15303316.0
KAZ,1983,,15303316.0
KAZ,1983,,15303316.0
KAZ,1983,,15303316.0
KEN,1983,55.2021,18431760.0
KEN,1983,55.2021,18431760.0
KEN,1983,55.2021,18431760.0
KEN,1983,55.2021,18431760.0
KEN,1983,55.2021,18431760.0
KEN,1983,55.2021,18431760.0
KIR,1983,,61736.0
KIR,1983,,61736.0
KIR,1983,,61736.0
KIR,1983,,61736.0
KIR,1983,,61736.0
KIR,1983,,61736.0
KWT,1983,,1576975.0
KWT,1983,,1576975.0
KWT,1983,,1576975.0
KWT,1983,,1576975.0
KWT,1983,,1576975.0
KWT,1983,,1576975.0
KGZ,1983,,3838300.0
KGZ,1983,,3838300.0
KGZ,1983,,3838300.0
KGZ,1983,,3838300.0
KGZ,1983,,3838300.0
KGZ,1983,,3838300.0
LAO,1983,,3489910.0
LAO,1983,,3489910.0
LAO,1983,,3489910.0
LAO,1983,,3489910.0
LAO,1983,,3489910.0
LAO,1983,,3489910.0
LVA,1983,,2546011.0
LVA,1983,,2546011.0
LVA,1983,,2546011.0
LVA,1983,,2546011.0
LVA,1983,,2546011.0
LVA,1983,,2546011.0
LBN,1983,,2622072.0
LBN,1983,,2622072.0
LBN,1983,,2622072.0
LBN,1983,,2622072.0
LBN,1983,,2622072.0
LBN,1983,,2622072.0
LSO,1983,,1452727.0
LSO,1983,,1452727.0
LSO,1983,,1452727.0
LSO,1983,,1452727.0
LSO,1983,,1452727.0
LSO,1983,,1452727.0
LBR,1983,8.77938,2057232.0
LBR,1983,8.77938,2057232.0
LBR,1983,8.77938,2057232.0
LBR,1983,8.77938,2057232.0
LBR,1983,8.77938,2057232.0
LBR,1983,8.77938,2057232.0
LBY,1983,,3614682.0
LBY,1983,,3614682.0
LBY,1983,,3614682.0
LBY,1983,,3614682.0
LBY,1983,,3614682.0
LBY,1983,,3614682.0
LTU,1983,,3485192.0
LTU,1983,,3485192.0
LTU,1983,,3485192.0
LTU,1983,,3485192.0
LTU,1983,,3485192.0
LTU,1983,,3485192.0
LUX,1983,,365622.0
LUX,1983,,365622.0
LUX,1983,,365622.0
LUX,1983,,365622.0
LUX,1983,,365622.0
LUX,1983,,365622.0
MAC,1983,,260921.0
MAC,1983,,260921.0
MAC,1983,,260921.0
MAC,1983,,260921.0
MAC,1983,,260921.0
MAC,1983,,260921.0
MDG,1983,,9504283.0
MDG,1983,,9504283.0
MDG,1983,,9504283.0
MDG,1983,,9504283.0
MDG,1983,,9504283.0
MDG,1983,,9504283.0
MWI,1983,,6737924.0
MWI,1983,,6737924.0
MWI,1983,,6737924.0
MWI,1983,,6737924.0
MWI,1983,,6737924.0
MWI,1983,,6737924.0
MYS,1983,125.668,14819430.0
MYS,1983,125.668,14819430.0
MYS,1983,125.668,14819430.0
MYS,1983,125.668,14819430.0
MYS,1983,125.668,14819430.0
MYS,1983,125.668,14819430.0
MDV,1983,,176255.0
MDV,1983,,176255.0
MDV,1983,,176255.0
MDV,1983,,176255.0
MDV,1983,,176255.0
MDV,1983,,176255.0
MLI,1983,,7545163.0
MLI,1983,,7545163.0
MLI,1983,,7545163.0
MLI,1983,,7545163.0
MLI,1983,,7545163.0
MLI,1983,,7545163.0
MLT,1983,,330524.0
MLT,1983,,330524.0
MLT,1983,,330524.0
MLT,1983,,330524.0
MLT,1983,,330524.0
MLT,1983,,330524.0
MTQ,1983,,332601.0
MTQ,1983,,332601.0
MTQ,1983,,332601.0
MTQ,1983,,332601.0
MTQ,1983,,332601.0
MTQ,1983,,332601.0
MRT,1983,6.88021,1681859.0
MRT,1983,6.88021,1681859.0
MRT,1983,6.88021,1681859.0
MRT,1983,6.88021,1681859.0
MRT,1983,6.88021,1681859.0
MRT,1983,6.88021,1681859.0
MUS,1983,5.09751,1001691.0
MUS,1983,5.09751,1001691.0
MUS,1983,5.09751,1001691.0
MUS,1983,5.09751,1001691.0
MUS,1983,5.09751,1001691.0
MUS,1983,5.09751,1001691.0
MEX,1983,1026.112,72709306.0
MEX,1983,1026.112,72709306.0
MEX,1983,1026.112,72709306.0
MEX,1983,1026.112,72709306.0
MEX,1983,1026.112,72709306.0
MEX,1983,1026.112,72709306.0
FSM,1983,,80630.0
FSM,1983,,80630.0
FSM,1983,,80630.0
FSM,1983,,80630.0
FSM,1983,,80630.0
FSM,1983,,80630.0
MDA,1983,,2811645.0
MDA,1983,,2811645.0
MDA,1983,,2811645.0
MDA,1983,,2811645.0
MDA,1983,,2811645.0
MDA,1983,,2811645.0
MNG,1983,,1823214.0
MNG,1983,,1823214.0
MNG,1983,,1823214.0
MNG,1983,,1823214.0
MNG,1983,,1823214.0
MNG,1983,,1823214.0
MNE,1983,,594506.0
MNE,1983,,594506.0
MNE,1983,,594506.0
MNE,1983,,594506.0
MNE,1983,,594506.0
MNE,1983,,594506.0
MSR,1983,,
MSR,1983,,
MSR,1983,,
MSR,1983,,
MSR,1983,,
MSR,1983,,
MAR,1983,,21495088.0
MAR,1983,,21495088.0
MAR,1983,,21495088.0
MAR,1983,,21495088.0
MAR,1983,,21495088.0
MAR,1983,,21495088.0
MOZ,1983,4.86591,12439773.0
MOZ,1983,4.86591,12439773.0
MOZ,1983,4.86591,12439773.0
MOZ,1983,4.86591,12439773.0
MOZ,1983,4.86591,12439773.0
MOZ,1983,4.86591,12439773.0
NAM,1983,,1131624.0
NAM,1983,,1131624.0
NAM,1983,,1131624.0
NAM,1983,,1131624.0
NAM,1983,,1131624.0
NAM,1983,,1131624.0
NRU,1983,,8163.0
NRU,1983,,8163.0
NRU,1983,,8163.0
NRU,1983,,8163.0
NRU,1983,,8163.0
NRU,1983,,8163.0
NPL,1983,,16100623.0
NPL,1983,,16100623.0
NPL,1983,,16100623.0
NPL,1983,,16100623.0
NPL,1983,,16100623.0
NPL,1983,,16100623.0
NLD,1983,410.518,14367070.0
NLD,1983,410.518,14367070.0
NLD,1983,410.518,14367070.0
NLD,1983,410.518,14367070.0
NLD,1983,410.518,14367070.0
NLD,1983,410.518,14367070.0
ANT,1983,,149587.0
ANT,1983,,149587.0
ANT,1983,,149587.0
ANT,1983,,149587.0
ANT,1983,,149587.0
ANT,1983,,149587.0
NCL,1983,,148700.0
NCL,1983,,148700.0
NCL,1983,,148700.0
NCL,1983,,148700.0
NCL,1983,,148700.0
NCL,1983,,148700.0
NZL,1983,73.0525,3199300.0
NZL,1983,73.0525,3199300.0
NZL,1983,73.0525,3199300.0
NZL,1983,73.0525,3199300.0
NZL,1983,73.0525,3199300.0
NZL,1983,73.0525,3199300.0
NIC,1983,,3549711.0
NIC,1983,,3549711.0
NIC,1983,,3549711.0
NIC,1983,,3549711.0
NIC,1983,,3549711.0
NIC,1983,,3549711.0
NER,1983,,6528646.0
NER,1983,,6528646.0
NER,1983,,6528646.0
NER,1983,,6528646.0
NER,1983,,6528646.0
NER,1983,,6528646.0
NGA,1983,231.1627,79414841.0
NGA,1983,231.1627,79414841.0
NGA,1983,231.1627,79414841.0
NGA,1983,231.1627,79414841.0
NGA,1983,231.1627,79414841.0
NGA,1983,231.1627,79414841.0
NIU,1983,,
NIU,1983,,
NIU,1983,,
NIU,1983,,
NIU,1983,,
NIU,1983,,
PRK,1983,,18298212.0
PRK,1983,,18298212.0
PRK,1983,,18298212.0
PRK,1983,,18298212.0
PRK,1983,,18298212.0
PRK,1983,,18298212.0
MKD,1983,,1965892.0
MKD,1983,,1965892.0
MKD,1983,,1965892.0
MKD,1983,,1965892.0
MKD,1983,,1965892.0
MKD,1983,,1965892.0
MNP,1983,,22622.0
MNP,1983,,22622.0
MNP,1983,,22622.0
MNP,1983,,22622.0
MNP,1983,,22622.0
MNP,1983,,22622.0
NOR,1983,140.4325,4128432.0
NOR,1983,140.4325,4128432.0
NOR,1983,140.4325,4128432.0
NOR,1983,140.4325,4128432.0
NOR,1983,140.4325,4128432.0
NOR,1983,140.4325,4128432.0
OMN,1983,,1361085.0
OMN,1983,,1361085.0
OMN,1983,,1361085.0
OMN,1983,,1361085.0
OMN,1983,,1361085.0
OMN,1983,,1361085.0
PAK,1983,,86285936.0
PAK,1983,,86285936.0
PAK,1983,,86285936.0
PAK,1983,,86285936.0
PAK,1983,,86285936.0
PAK,1983,,86285936.0
PSE,1983,,
PSE,1983,,
PSE,1983,,
PSE,1983,,
PSE,1983,,
PSE,1983,,
PAN,1983,,2121863.0
PAN,1983,,2121863.0
PAN,1983,,2121863.0
PAN,1983,,2121863.0
PAN,1983,,2121863.0
PAN,1983,,2121863.0
PNG,1983,,3871490.0
PNG,1983,,3871490.0
PNG,1983,,3871490.0
PNG,1983,,3871490.0
PNG,1983,,3871490.0
PNG,1983,,3871490.0
PRY,1983,,3468533.0
PRY,1983,,3468533.0
PRY,1983,,3468533.0
PRY,1983,,3468533.0
PRY,1983,,3468533.0
PRY,1983,,3468533.0
PER,1983,,18870988.0
PER,1983,,18870988.0
PER,1983,,18870988.0
PER,1983,,18870988.0
PER,1983,,18870988.0
PER,1983,,18870988.0
PHL,1983,235.0235,51408910.0
PHL,1983,235.0235,51408910.0
PHL,1983,235.0235,51408910.0
PHL,1983,235.0235,51408910.0
PHL,1983,235.0235,51408910.0
PHL,1983,235.0235,51408910.0
POL,1983,,36571808.0
POL,1983,,36571808.0
POL,1983,,36571808.0
POL,1983,,36571808.0
POL,1983,,36571808.0
POL,1983,,36571808.0
PRT,1983,177.6304,9957865.0
PRT,1983,177.6304,9957865.0
PRT,1983,177.6304,9957865.0
PRT,1983,177.6304,9957865.0
PRT,1983,177.6304,9957865.0
PRT,1983,177.6304,9957865.0
PRI,1983,,3311138.0
PRI,1983,,3311138.0
PRI,1983,,3311138.0
PRI,1983,,3311138.0
PRI,1983,,3311138.0
PRI,1983,,3311138.0
QAT,1983,,309299.0
QAT,1983,,309299.0
QAT,1983,,309299.0
QAT,1983,,309299.0
QAT,1983,,309299.0
QAT,1983,,309299.0
REU,1983,,537401.0
REU,1983,,537401.0
REU,1983,,537401.0
REU,1983,,537401.0
REU,1983,,537401.0
REU,1983,,537401.0
ROU,1983,296.7558,22560478.0
ROU,1983,296.7558,22560478.0
ROU,1983,296.7558,22560478.0
ROU,1983,296.7558,22560478.0
ROU,1983,296.7558,22560478.0
ROU,1983,296.7558,22560478.0
RUS,1983,,141668000.0
RUS,1983,,141668000.0
RUS,1983,,141668000.0
RUS,1983,,141668000.0
RUS,1983,,141668000.0
RUS,1983,,141668000.0
RWA,1983,,5690989.0
RWA,1983,,5690989.0
RWA,1983,,5690989.0
RWA,1983,,5690989.0
RWA,1983,,5690989.0
RWA,1983,,5690989.0
KNA,1983,,42477.0
KNA,1983,,42477.0
KNA,1983,,42477.0
KNA,1983,,42477.0
KNA,1983,,42477.0
KNA,1983,,42477.0
LCA,1983,,122571.0
LCA,1983,,122571.0
LCA,1983,,122571.0
LCA,1983,,122571.0
LCA,1983,,122571.0
LCA,1983,,122571.0
SPM,1983,,
SPM,1983,,
SPM,1983,,
SPM,1983,,
SPM,1983,,
SPM,1983,,
VCT,1983,,103035.0
VCT,1983,,103035.0
VCT,1983,,103035.0
VCT,1983,,103035.0
VCT,1983,,103035.0
VCT,1983,,103035.0
WSM,1983,0.431204,158345.0
WSM,1983,0.431204,158345.0
WSM,1983,0.431204,158345.0
WSM,1983,0.431204,158345.0
WSM,1983,0.431204,158345.0
WSM,1983,0.431204,158345.0
STP,1983,,101064.0
STP,1983,,101064.0
STP,1983,,101064.0
STP,1983,,101064.0
STP,1983,,101064.0
STP,1983,,101064.0
SAU,1983,,11701132.0
SAU,1983,,11701132.0
SAU,1983,,11701132.0
SAU,1983,,11701132.0
SAU,1983,,11701132.0
SAU,1983,,11701132.0
SEN,1983,,6089567.0
SEN,1983,,6089567.0
SEN,1983,,6089567.0
SEN,1983,,6089567.0
SEN,1983,,6089567.0
SEN,1983,,6089567.0
SRB,1983,,7468000.0
SRB,1983,,7468000.0
SRB,1983,,7468000.0
SRB,1983,,7468000.0
SRB,1983,,7468000.0
SRB,1983,,7468000.0
SYC,1983,,64335.0
SYC,1983,,64335.0
SYC,1983,,64335.0
SYC,1983,,64335.0
SYC,1983,,64335.0
SYC,1983,,64335.0
SLE,1983,,3619854.0
SLE,1983,,3619854.0
SLE,1983,,3619854.0
SLE,1983,,3619854.0
SLE,1983,,3619854.0
SLE,1983,,3619854.0
SGP,1983,67.78959,2681061.0
SGP,1983,67.78959,2681061.0
SGP,1983,67.78959,2681061.0
SGP,1983,67.78959,2681061.0
SGP,1983,67.78959,2681061.0
SGP,1983,67.78959,2681061.0
SVK,1983,,5091971.0
SVK,1983,,5091971.0
SVK,1983,,5091971.0
SVK,1983,,5091971.0
SVK,1983,,5091971.0
SVK,1983,,5091971.0
SVN,1983,,1922321.0
SVN,1983,,1922321.0
SVN,1983,,1922321.0
SVN,1983,,1922321.0
SVN,1983,,1922321.0
SVN,1983,,1922321.0
SLB,1983,,254566.0
SLB,1983,,254566.0
SLB,1983,,254566.0
SLB,1983,,254566.0
SLB,1983,,254566.0
SLB,1983,,254566.0
SOM,1983,,6618594.0
SOM,1983,,6618594.0
SOM,1983,,6618594.0
SOM,1983,,6618594.0
SOM,1983,,6618594.0
SOM,1983,,6618594.0
ZAF,1983,360.7285,30993762.0
ZAF,1983,360.7285,30993762.0
ZAF,1983,360.7285,30993762.0
ZAF,1983,360.7285,30993762.0
ZAF,1983,360.7285,30993762.0
ZAF,1983,360.7285,30993762.0
KOR,1983,268.6981,39910403.0
KOR,1983,268.6981,39910403.0
KOR,1983,268.6981,39910403.0
KOR,1983,268.6981,39910403.0
KOR,1983,268.6981,39910403.0
KOR,1983,268.6981,39910403.0
SSD,1983,,4953154.0
SSD,1983,,4953154.0
SSD,1983,,4953154.0
SSD,1983,,4953154.0
SSD,1983,,4953154.0
SSD,1983,,4953154.0
ESP,1983,767.708,38171525.0
ESP,1983,767.708,38171525.0
ESP,1983,767.708,38171525.0
ESP,1983,767.708,38171525.0
ESP,1983,767.708,38171525.0
ESP,1983,767.708,38171525.0
LKA,1983,,15724641.0
LKA,1983,,15724641.0
LKA,1983,,15724641.0
LKA,1983,,15724641.0
LKA,1983,,15724641.0
LKA,1983,,15724641.0
SDN,1983,,16107613.0
SDN,1983,,16107613.0
SDN,1983,,16107613.0
SDN,1983,,16107613.0
SDN,1983,,16107613.0
SDN,1983,,16107613.0
SUR,1983,,362282.0
SUR,1983,,362282.0
SUR,1983,,362282.0
SUR,1983,,362282.0
SUR,1983,,362282.0
SUR,1983,,362282.0
SWE,1983,232.4601,8329033.0
SWE,1983,232.4601,8329033.0
SWE,1983,232.4601,8329033.0
SWE,1983,232.4601,8329033.0
SWE,1983,232.4601,8329033.0
SWE,1983,232.4601,8329033.0
CHE,1983,296.9279,6418773.0
CHE,1983,296.9279,6418773.0
CHE,1983,296.9279,6418773.0
CHE,1983,296.9279,6418773.0
CHE,1983,296.9279,6418773.0
CHE,1983,296.9279,6418773.0
SYR,1983,,9938852.0
SYR,1983,,9938852.0
SYR,1983,,9938852.0
SYR,1983,,9938852.0
SYR,1983,,9938852.0
SYR,1983,,9938852.0
TWN,1983,184.1421,18687480.0
TWN,1983,184.1421,18687480.0
TWN,1983,184.1421,18687480.0
TWN,1983,184.1421,18687480.0
TWN,1983,184.1421,18687480.0
TWN,1983,184.1421,18687480.0
TJK,1983,,4265278.0
TJK,1983,,4265278.0
TJK,1983,,4265278.0
TJK,1983,,4265278.0
TJK,1983,,4265278.0
TJK,1983,,4265278.0
TZA,1983,,20344550.0
TZA,1983,,20344550.0
TZA,1983,,20344550.0
TZA,1983,,20344550.0
TZA,1983,,20344550.0
TZA,1983,,20344550.0
THA,1983,215.9494,50173922.0
THA,1983,215.9494,50173922.0
THA,1983,215.9494,50173922.0
THA,1983,215.9494,50173922.0
THA,1983,215.9494,50173922.0
THA,1983,215.9494,50173922.0
BHS,1983,,225095.0
BHS,1983,,225095.0
